id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,fence,misc_val,mo_sold,yr_sold,sale_type,saleprice,natural_log,log_base2,log_base10
633,535154060,20,3,0.0,12285,0,3,4,4,5,1,9,7,7,1,1.0,7,6,1960,1960,2,8,7,7,3.0,128.0,3,3,5,3.0,3.0,1.0,4.0,544.0,1.0,0.0,785.0,1329.0,5,4,1,5,1329,0,0,1329,0.0,0.0,1,1,3,1,3,5,8,2,4.0,5.0,1960.0,1.0,2.0,441.0,3.0,3.0,3,0,0,203,0,0,0,0.0,0,8,2009,10,176000,12.078239274020289,17.425215903299385,5.2455126678141495
2722,905200340,20,3,102.0,17920,0,4,4,4,5,1,6,7,7,1,1.0,5,4,1955,1974,4,8,2,7,0.0,0.0,3,3,5,3.0,3.0,2.0,5.0,306.0,3.0,1085.0,372.0,1763.0,5,3,1,5,1779,0,0,1779,1.0,0.0,1,1,3,1,3,6,8,1,4.0,5.0,1955.0,1.0,2.0,454.0,3.0,3.0,3,0,418,0,0,312,0,0.0,0,7,2006,10,170000,12.043553716032399,17.37517522079979,5.230448921378274
469,528228290,120,3,53.0,3684,0,4,4,4,5,1,28,7,7,5,1.0,7,5,2007,2007,4,8,3,3,3.0,130.0,4,3,4,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1373.0,1373.0,5,5,1,5,1555,0,0,1555,0.0,0.0,2,0,2,1,4,7,8,1,3.0,5.0,2007.0,3.0,3.0,660.0,3.0,3.0,3,143,20,0,0,0,0,0.0,0,6,2009,10,174000,12.066810578196666,17.408727780510816,5.2405492482825995
1365,903456130,50,2,62.0,7006,0,4,4,4,5,1,17,7,7,1,1.5,6,6,1925,1950,2,8,4,4,0.0,0.0,3,3,4,3.0,3.0,1.0,3.0,121.0,1.0,0.0,647.0,768.0,5,3,1,5,788,448,0,1236,1.0,0.0,2,0,3,1,3,6,8,1,4.0,1.0,1985.0,1.0,1.0,384.0,3.0,3.0,3,0,0,0,0,0,0,3.0,0,8,2008,10,127000,11.751942365440728,16.954468971434252,5.103803720955957
1098,528294060,60,3,77.0,8390,0,3,4,4,5,1,20,7,7,1,2.0,7,5,1999,1999,2,8,3,3,0.0,0.0,3,3,4,4.0,3.0,1.0,1.0,0.0,1.0,0.0,831.0,831.0,5,5,1,5,873,778,0,1651,0.0,0.0,2,1,3,1,3,7,8,1,3.0,3.0,1999.0,3.0,2.0,450.0,3.0,3.0,3,0,103,0,0,0,0,0.0,0,5,2008,10,185900,12.132964173709535,17.504167244694205,5.269279389771898
711,902206260,30,2,50.0,5784,0,4,4,4,5,1,8,9,7,1,1.0,5,8,1938,1996,2,8,9,9,0.0,0.0,3,3,6,2.0,3.0,1.0,1.0,0.0,1.0,0.0,190.0,190.0,5,4,1,4,886,0,0,886,0.0,0.0,1,0,2,1,3,4,8,0,0.0,5.0,1938.0,1.0,1.0,273.0,3.0,3.0,3,144,20,80,0,0,0,0.0,0,12,2009,10,91300,11.421906066583059,16.478327239758947,4.960470777534299
2808,907405030,20,3,70.0,9135,0,4,4,4,5,1,23,7,7,1,1.0,6,5,2003,2003,2,8,3,3,3.0,120.0,4,3,4,4.0,3.0,3.0,6.0,340.0,1.0,0.0,1342.0,1682.0,5,5,1,5,1700,0,0,1700,1.0,0.0,2,0,3,1,4,7,8,0,0.0,5.0,2003.0,2.0,2.0,544.0,3.0,3.0,3,192,23,0,0,0,0,0.0,0,5,2006,10,200000,12.206072645530174,17.609640474436812,5.301029995663981
1959,535450310,50,3,78.0,10496,0,4,4,4,5,1,9,9,7,1,1.5,6,6,1949,1950,2,8,2,2,3.0,320.0,3,3,5,3.0,3.0,2.0,3.0,196.0,1.0,0.0,844.0,1040.0,5,5,1,5,1168,678,0,1846,0.0,0.0,2,0,3,1,3,7,8,1,4.0,5.0,1949.0,1.0,1.0,315.0,3.0,3.0,3,0,0,0,0,0,0,2.0,0,1,2007,10,143000,11.870599909242044,17.125655621440476,5.155336037465061
2720,905200280,50,3,0.0,13650,0,4,4,4,5,1,6,7,7,1,1.5,5,5,1958,1958,2,8,9,9,0.0,0.0,4,4,5,3.0,3.0,1.0,5.0,57.0,4.0,441.0,554.0,1052.0,5,5,1,5,1252,668,0,1920,1.0,0.0,2,0,4,1,4,8,8,1,4.0,5.0,1958.0,1.0,2.0,451.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0,7,2006,10,172500,12.058152515453552,17.396236836327617,5.236789099409293
2170,908103090,20,3,67.0,8308,0,4,4,4,5,1,21,7,7,1,1.0,4,6,1963,1963,2,8,3,3,1.0,20.0,3,4,5,3.0,3.0,1.0,4.0,132.0,2.0,841.0,115.0,1088.0,5,3,1,5,1088,0,0,1088,0.0,0.0,1,0,2,1,3,4,8,0,0.0,1.0,2002.0,1.0,2.0,520.0,3.0,3.0,2,0,0,0,0,0,0,0.0,0,6,2007,6,110000,11.608235644774552,16.747143998186747,5.041392685158225
603,534277090,20,3,0.0,9450,0,3,4,4,4,1,9,7,7,1,1.0,4,5,1957,1957,2,8,2,2,3.0,160.0,3,3,5,3.0,3.0,1.0,4.0,775.0,1.0,0.0,265.0,1040.0,5,3,1,5,1362,0,0,1362,1.0,0.0,1,0,3,1,3,6,8,1,4.0,5.0,1982.0,2.0,3.0,768.0,3.0,3.0,3,0,0,84,0,0,0,3.0,0,5,2009,10,140000,11.84939770159144,17.095067301607052,5.146128035678238
2113,906394050,20,3,78.0,9317,0,3,4,4,5,1,23,7,7,1,1.0,6,5,2006,2006,2,8,3,3,0.0,0.0,4,3,4,4.0,3.0,1.0,6.0,24.0,1.0,0.0,1290.0,1314.0,5,4,1,5,1314,0,0,1314,0.0,0.0,2,0,3,1,4,6,8,1,4.0,5.0,2006.0,2.0,2.0,440.0,3.0,3.0,3,0,22,0,0,0,0,0.0,0,3,2007,10,176432,12.08069081199846,17.428752724983042,5.246577357230246
1146,531450090,20,3,0.0,7153,0,4,4,4,5,1,5,7,7,1,1.0,6,5,1991,1991,2,8,11,11,3.0,88.0,3,3,5,4.0,3.0,1.0,6.0,1200.0,1.0,0.0,78.0,1278.0,5,4,1,5,1294,0,0,1294,1.0,0.0,2,0,3,1,4,6,8,0,0.0,5.0,1991.0,2.0,2.0,496.0,3.0,3.0,3,112,51,0,0,0,0,2.0,0,6,2008,10,179200,12.096257779522967,17.45121111183233,5.253338005326106
2105,906380120,20,3,68.0,8814,0,4,4,4,5,1,23,7,7,1,1.0,7,5,2005,2007,2,8,3,3,3.0,80.0,4,3,4,4.0,3.0,1.0,6.0,925.0,1.0,0.0,349.0,1274.0,5,5,1,5,1274,0,0,1274,1.0,0.0,2,0,3,1,4,6,8,0,0.0,5.0,2005.0,2.0,2.0,508.0,3.0,3.0,3,264,98,0,0,0,0,0.0,0,1,2007,7,203000,12.220961258023925,17.631120201847263,5.307496037913213
1786,528435060,20,3,83.0,9849,0,4,4,4,5,1,4,7,7,1,1.0,7,6,2007,2007,4,8,3,3,1.0,0.0,4,3,4,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1689.0,1689.0,5,5,1,5,1689,0,0,1689,0.0,0.0,2,0,3,1,4,7,8,0,0.0,5.0,2007.0,2.0,3.0,954.0,3.0,3.0,3,0,56,0,0,0,0,0.0,0,6,2007,7,248328,12.422505731952896,17.921887414903164,5.39502569079866
961,916382110,20,3,79.0,14463,0,3,2,4,4,1,2,7,7,1,1.0,9,5,2008,2008,2,8,12,12,3.0,406.0,5,3,4,5.0,3.0,4.0,6.0,1115.0,1.0,0.0,526.0,1641.0,5,5,1,5,1641,0,0,1641,1.0,0.0,2,0,3,1,5,7,8,0,0.0,5.0,2008.0,3.0,3.0,885.0,3.0,3.0,3,0,95,0,0,0,0,0.0,0,1,2009,10,316500,12.665078520566368,18.27184597409043,5.5003737143533735
1405,905403060,50,3,50.0,5190,0,4,4,4,5,1,21,7,7,1,1.5,7,5,1948,1950,2,8,14,7,0.0,0.0,3,3,5,3.0,3.0,1.0,1.0,0.0,1.0,0.0,570.0,570.0,5,3,1,5,617,462,0,1079,0.0,0.0,1,0,2,1,3,5,8,1,4.0,5.0,1948.0,1.0,1.0,249.0,3.0,3.0,3,135,0,0,0,0,0,0.0,0,1,2008,10,125600,11.740857533016236,16.93847693866635,5.098989639401177
1324,902406020,20,2,65.0,9750,0,4,4,4,5,1,8,7,7,1,1.0,5,6,1959,1959,2,8,9,9,3.0,164.0,3,3,5,3.0,3.0,1.0,3.0,200.0,1.0,0.0,784.0,984.0,5,4,1,5,984,0,0,984,1.0,0.0,1,0,2,1,2,5,8,0,0.0,1.0,1959.0,1.0,1.0,308.0,3.0,3.0,1,0,0,0,0,0,0,0.0,0,6,2008,10,110000,11.608235644774552,16.747143998186747,5.041392685158225
1986,902205130,30,2,50.0,6000,0,4,4,4,5,1,8,7,7,1,1.0,4,4,1920,1950,4,8,9,9,0.0,0.0,3,3,4,3.0,3.0,1.0,5.0,250.0,1.0,0.0,710.0,960.0,5,4,1,4,960,0,0,960,0.0,0.0,1,0,2,1,2,5,8,0,0.0,1.0,1997.0,1.0,1.0,308.0,3.0,3.0,3,0,0,168,0,0,0,0.0,0,7,2007,10,108500,11.594505451962652,16.727335517106567,5.035429738184549
180,902206220,50,2,69.0,11851,0,4,4,4,5,1,8,9,7,1,1.5,5,7,1948,2009,2,8,3,3,0.0,0.0,3,4,6,3.0,3.0,1.0,4.0,780.0,1.0,0.0,247.0,1027.0,5,5,1,5,1027,606,0,1633,0.0,0.0,1,0,3,1,4,7,8,1,4.0,1.0,1948.0,1.0,1.0,240.0,3.0,3.0,3,0,100,126,0,0,0,0.0,0,6,2010,10,129000,11.76756768334381,16.977011540085343,5.110589710299249
2896,916402125,20,3,54.0,13811,0,3,4,4,5,1,2,7,7,1,1.0,6,6,1987,1987,2,8,11,11,3.0,72.0,3,3,5,4.0,4.0,1.0,6.0,980.0,2.0,40.0,92.0,1112.0,5,4,1,5,1137,0,0,1137,1.0,0.0,2,0,2,1,4,5,8,1,3.0,5.0,1987.0,1.0,2.0,551.0,3.0,3.0,3,125,0,0,0,0,0,0.0,0,7,2006,10,176000,12.078239274020289,17.425215903299385,5.2455126678141495
668,535402090,20,3,83.0,10143,0,4,4,4,5,1,9,7,7,1,1.0,6,7,1963,1963,2,8,11,11,3.0,295.0,3,3,5,3.0,3.0,1.0,3.0,384.0,1.0,0.0,996.0,1380.0,5,2,1,5,1380,0,0,1380,0.0,0.0,1,1,3,1,3,6,8,0,0.0,5.0,1963.0,1.0,1.0,364.0,3.0,3.0,3,0,0,0,0,216,0,2.0,0,6,2009,10,154000,11.944707881395766,17.232570825356987,5.187520720836463
1582,916402215,20,3,93.0,18265,0,4,4,4,4,1,2,7,7,1,1.0,6,5,1986,1986,2,8,7,11,3.0,228.0,4,4,5,4.0,4.0,3.0,6.0,920.0,3.0,60.0,276.0,1256.0,5,5,1,5,1256,0,0,1256,0.0,0.0,2,0,3,1,4,6,8,1,2.0,5.0,1986.0,1.0,2.0,578.0,3.0,3.0,3,282,0,0,0,0,0,0.0,0,3,2008,10,180000,12.100712129872347,17.457637380991763,5.2552725051033065
2285,923225050,120,2,44.0,4224,0,4,4,4,5,1,15,7,7,5,1.0,5,5,1976,1976,2,8,12,12,0.0,0.0,3,3,4,4.0,3.0,1.0,5.0,874.0,1.0,0.0,268.0,1142.0,5,3,1,5,1142,0,0,1142,1.0,0.0,1,1,3,1,3,6,8,1,1.0,5.0,1976.0,3.0,2.0,528.0,3.0,3.0,3,536,90,0,0,0,0,3.0,0,8,2007,10,134000,11.805595078933049,17.03187347511986,5.127104798364807
2079,905426010,20,3,84.0,12615,0,4,4,4,4,1,21,7,7,1,1.0,6,7,1950,2001,2,8,1,1,0.0,0.0,3,3,5,3.0,4.0,3.0,5.0,477.0,1.0,0.0,725.0,1202.0,5,3,1,5,2158,0,0,2158,1.0,0.0,2,0,4,1,4,7,8,1,4.0,5.0,1950.0,1.0,2.0,576.0,3.0,3.0,3,0,29,39,0,0,0,3.0,0,6,2007,10,243000,12.400816722322686,17.890596788267867,5.385606273598312
2272,916475020,20,3,85.0,14536,0,4,4,4,5,1,2,7,7,1,1.0,8,5,2002,2003,4,8,3,3,3.0,236.0,4,3,4,4.0,3.0,3.0,6.0,1300.0,1.0,0.0,316.0,1616.0,5,5,1,5,1629,0,0,1629,1.0,0.0,2,0,3,1,4,9,8,1,4.0,5.0,2002.0,3.0,3.0,808.0,3.0,3.0,3,0,252,0,0,0,0,0.0,0,11,2007,10,270000,12.506177237980511,18.042599881712917,5.431363764158987
2250,914452190,20,3,71.0,9187,0,4,3,4,4,1,14,7,7,1,1.0,6,5,1983,1983,2,8,3,3,0.0,0.0,3,4,4,3.0,3.0,1.0,5.0,336.0,1.0,0.0,748.0,1084.0,5,3,1,5,1080,0,0,1080,0.0,0.0,1,1,3,1,3,5,8,0,0.0,5.0,1983.0,1.0,2.0,484.0,3.0,3.0,3,120,0,158,0,0,0,0.0,0,6,2007,10,134000,11.805595078933049,17.03187347511986,5.127104798364807
502,528365070,60,3,90.0,9900,0,4,1,4,5,2,12,7,7,1,2.0,7,5,1993,1993,2,8,11,11,3.0,256.0,4,3,4,4.0,3.0,4.0,6.0,987.0,1.0,0.0,360.0,1347.0,5,5,1,5,1372,1274,0,2646,1.0,0.0,2,1,4,1,4,9,8,1,3.0,5.0,1993.0,2.0,3.0,656.0,3.0,3.0,3,340,60,144,0,0,0,0.0,0,4,2009,10,260000,12.468436909997665,17.98815209769054,5.414973347970818
2166,907420060,60,3,64.0,8333,0,4,4,4,5,1,23,7,7,1,2.0,7,5,2006,2006,2,8,3,3,0.0,0.0,4,3,4,4.0,3.0,1.0,1.0,0.0,1.0,0.0,738.0,738.0,5,4,1,5,738,753,0,1491,0.0,0.0,2,1,3,1,4,7,8,1,4.0,5.0,2006.0,2.0,2.0,484.0,3.0,3.0,3,100,30,0,0,0,0,0.0,0,5,2007,10,168675,12.035729065495627,17.363886636273698,5.227050718827332
1622,527158090,80,3,0.0,10147,0,3,4,4,3,1,20,7,7,1,4.0,6,5,1994,1994,2,8,11,11,3.0,32.0,3,3,4,4.0,3.0,1.0,2.0,186.0,1.0,0.0,206.0,392.0,5,4,1,5,924,770,0,1694,0.0,0.0,2,1,3,1,3,7,8,1,3.0,3.0,1994.0,3.0,2.0,398.0,3.0,3.0,3,256,64,0,0,0,0,3.0,0,3,2007,10,160000,11.982929094215963,17.28771237954945,5.204119982655925
1299,902136110,50,2,44.0,5914,0,4,4,4,5,1,8,7,7,1,1.5,5,9,1890,1996,2,8,2,11,0.0,0.0,3,3,6,2.0,3.0,1.0,1.0,0.0,1.0,0.0,684.0,684.0,5,4,1,5,684,396,0,1080,0.0,0.0,1,0,3,1,4,5,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,165,30,0,0,0,0.0,0,9,2008,10,95000,11.461632170582678,16.535639892993036,4.977723605288848
832,906392130,60,3,79.0,11646,0,3,4,4,5,1,23,7,7,1,2.0,6,5,2005,2006,2,8,3,3,0.0,0.0,4,3,4,4.0,3.0,3.0,1.0,0.0,1.0,0.0,704.0,704.0,5,5,1,5,704,718,0,1422,0.0,0.0,2,1,3,1,4,7,8,1,4.0,5.0,2005.0,3.0,2.0,440.0,3.0,3.0,3,36,28,0,0,0,0,0.0,0,7,2009,10,173000,12.061046873479915,17.40041251229881,5.238046103128795
2470,528488130,20,1,60.0,7200,0,4,4,4,5,1,4,7,7,1,1.0,7,5,2006,2006,2,8,3,3,0.0,0.0,4,3,4,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1293.0,1293.0,5,5,1,5,1301,0,0,1301,1.0,0.0,2,0,2,1,4,5,8,1,4.0,5.0,2006.0,2.0,2.0,572.0,3.0,3.0,3,216,121,0,0,0,0,0.0,0,8,2006,7,187750,12.142866569626381,17.518453382176357,5.273579945676206
1017,527301170,60,3,46.0,20544,0,3,4,4,3,1,9,7,7,1,2.0,7,6,1986,1991,2,8,7,7,3.0,123.0,3,4,5,4.0,3.0,1.0,1.0,0.0,1.0,0.0,791.0,791.0,5,4,1,5,1236,857,0,2093,0.0,0.0,2,1,3,1,3,7,8,1,3.0,5.0,1986.0,3.0,2.0,542.0,3.0,3.0,3,364,63,0,0,0,0,3.0,0,11,2008,10,215000,12.2783933071098,17.713977134251547,5.332438459915605
1384,905107380,20,3,0.0,9981,0,3,4,4,4,1,6,7,7,1,1.0,5,5,1967,1967,2,8,9,9,3.0,340.0,3,3,5,3.0,3.0,2.0,4.0,221.0,1.0,0.0,852.0,1073.0,5,4,1,5,1073,0,0,1073,0.0,0.0,1,0,3,1,3,6,8,0,0.0,5.0,1967.0,2.0,1.0,270.0,3.0,3.0,3,0,90,0,0,0,0,3.0,0,3,2008,10,120000,11.695247021764184,16.872674880270605,5.079181246047625
1790,528439080,20,3,70.0,8251,0,4,4,4,5,1,4,7,7,1,1.0,7,5,2005,2006,2,8,3,3,3.0,143.0,4,3,4,4.0,4.0,3.0,6.0,778.0,1.0,0.0,716.0,1494.0,5,5,1,5,1506,0,0,1506,1.0,0.0,2,0,3,1,4,7,8,1,4.0,5.0,2005.0,2.0,2.0,672.0,3.0,3.0,3,192,35,0,0,0,0,0.0,0,4,2007,10,249000,12.425208175446844,17.925786216730167,5.396199347095736
2530,534175100,20,3,78.0,10140,0,4,4,4,5,1,9,5,7,1,1.0,7,6,1967,1967,4,8,11,11,3.0,264.0,3,3,5,3.0,3.0,1.0,4.0,553.0,2.0,68.0,713.0,1334.0,5,4,1,5,1334,0,0,1334,1.0,0.0,2,0,3,1,3,7,8,0,0.0,5.0,1967.0,2.0,2.0,477.0,3.0,3.0,3,0,20,35,0,264,0,0.0,0,4,2006,10,164500,12.010665849187564,17.32772805839733,5.216165902285993
2027,903426010,70,2,0.0,5700,0,3,4,4,4,1,8,8,7,1,2.0,7,6,1929,1990,2,8,2,1,0.0,0.0,3,3,6,3.0,3.0,1.0,3.0,336.0,1.0,0.0,336.0,672.0,5,4,0,4,672,672,0,1344,1.0,0.0,1,1,3,1,4,6,8,1,4.0,5.0,1979.0,1.0,2.0,456.0,3.0,3.0,3,0,0,70,0,0,0,4.0,0,9,2007,10,140000,11.84939770159144,17.095067301607052,5.146128035678238
683,535452140,20,3,60.0,7200,0,4,4,4,4,1,9,7,7,1,1.0,5,7,1952,1952,2,8,9,9,0.0,0.0,3,4,5,3.0,4.0,1.0,5.0,630.0,4.0,102.0,0.0,732.0,5,3,1,5,732,0,0,732,1.0,0.0,1,0,2,1,3,4,8,0,0.0,1.0,1952.0,1.0,1.0,240.0,3.0,3.0,3,0,68,0,0,0,0,0.0,0,9,2009,10,118900,11.686038082678873,16.859389189520382,5.075181854618692
823,906378110,20,3,71.0,9178,0,4,4,4,5,1,23,7,7,1,1.0,8,5,2008,2008,2,8,3,3,0.0,0.0,4,3,4,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1468.0,1468.0,5,5,1,5,1468,0,0,1468,0.0,0.0,2,0,3,1,4,6,8,1,4.0,5.0,2008.0,2.0,3.0,904.0,3.0,3.0,3,192,142,0,0,0,0,0.0,0,6,2009,10,239900,12.387977448827787,17.872073632068158,5.380030247967831
2374,527452070,120,3,53.0,4043,0,4,4,4,5,1,11,7,7,5,1.0,6,5,1975,1975,2,8,7,7,0.0,0.0,3,3,5,4.0,3.0,1.0,5.0,727.0,4.0,156.0,186.0,1069.0,5,4,1,5,1069,0,0,1069,0.0,1.0,2,0,2,1,3,4,8,1,1.0,5.0,1975.0,2.0,2.0,440.0,3.0,3.0,3,0,55,0,0,225,0,0.0,0,7,2006,10,146300,11.893414587008216,17.15857024391321,5.165244326125311
1594,923225080,120,2,0.0,4224,0,4,4,4,5,1,15,7,7,5,1.0,5,6,1975,1975,2,8,12,12,0.0,0.0,3,3,4,4.0,3.0,1.0,6.0,769.0,1.0,0.0,271.0,1040.0,5,4,1,5,1040,0,0,1040,0.0,0.0,1,0,3,1,3,6,8,0,0.0,5.0,1975.0,1.0,2.0,499.0,3.0,3.0,3,0,100,0,0,0,0,0.0,0,6,2008,10,124000,11.728036844587175,16.919980595048962,5.093421685162235
2049,905100060,190,3,75.0,11235,0,4,4,4,5,1,6,7,7,2,3.0,5,5,1963,1963,2,8,11,11,0.0,0.0,3,3,5,4.0,3.0,3.0,5.0,925.0,1.0,0.0,0.0,925.0,5,3,1,5,999,0,0,999,1.0,0.0,1,0,3,1,3,6,8,0,0.0,1.0,1963.0,1.0,1.0,308.0,3.0,3.0,3,40,176,0,0,0,0,3.0,0,3,2007,10,130000,11.77528972943772,16.98815209769054,5.113943352306837
1813,531385070,20,3,65.0,8450,0,4,4,4,5,1,5,7,7,1,1.0,7,5,2000,2001,2,8,3,3,3.0,108.0,3,3,4,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1349.0,1349.0,5,5,1,5,1349,0,0,1349,0.0,0.0,2,0,3,1,3,6,8,0,0.0,5.0,2000.0,1.0,2.0,539.0,3.0,3.0,3,120,55,0,0,0,0,4.0,0,12,2007,10,179000,12.095141084822892,17.449600061926343,5.252853030979893
365,527180100,20,3,99.0,11851,0,4,4,4,4,1,20,7,7,1,1.0,7,5,1990,1990,2,8,11,11,0.0,0.0,3,3,4,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1424.0,1424.0,5,5,1,5,1442,0,0,1442,0.0,0.0,2,0,3,1,3,5,8,0,0.0,5.0,1990.0,2.0,2.0,500.0,3.0,3.0,3,0,34,0,508,0,0,0.0,0,5,2009,10,180500,12.103486056755072,17.46163931154926,5.2564772062416765
176,902125160,30,2,47.0,4608,0,4,4,4,4,1,8,9,7,1,1.0,4,6,1945,1950,2,8,9,9,0.0,0.0,3,4,5,3.0,3.0,1.0,1.0,0.0,1.0,0.0,747.0,747.0,5,3,1,5,747,0,0,747,0.0,0.0,1,0,2,1,3,4,8,0,0.0,5.0,1945.0,1.0,1.0,220.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0,6,2010,10,80000,11.289781913656018,16.28771237954945,4.903089986991944
510,528435030,20,3,78.0,9262,0,4,4,4,5,1,4,7,7,1,1.0,8,5,2008,2009,2,8,12,12,1.0,194.0,4,3,4,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1573.0,1573.0,5,5,1,5,1578,0,0,1578,0.0,0.0,2,0,3,1,5,7,8,1,4.0,5.0,2008.0,3.0,3.0,840.0,3.0,3.0,3,0,36,0,0,0,0,0.0,0,5,2009,7,287090,12.567551034433226,18.131143553495775,5.458018065291855
2423,528228360,120,3,0.0,2938,0,4,4,4,5,1,28,7,7,5,1.0,7,5,2002,2002,2,8,3,3,3.0,40.0,4,3,4,4.0,3.0,3.0,6.0,1038.0,1.0,0.0,330.0,1368.0,5,5,1,5,1511,0,0,1511,1.0,0.0,2,0,2,1,4,5,8,1,3.0,5.0,2002.0,3.0,2.0,398.0,3.0,3.0,3,130,30,0,0,0,0,0.0,0,5,2006,10,246990,12.417103128960582,17.914093106358262,5.392679370131183
1631,527175130,20,3,160.0,18160,1,4,4,4,5,1,20,7,7,1,1.0,6,6,1964,1964,2,8,11,11,4.0,138.0,3,3,5,3.0,3.0,3.0,4.0,550.0,1.0,0.0,752.0,1302.0,5,2,1,5,1128,0,0,1128,1.0,0.0,1,0,3,1,3,6,8,1,3.0,5.0,1964.0,1.0,2.0,480.0,3.0,3.0,2,0,108,246,0,0,0,3.0,0,3,2007,10,154204,11.946031680112146,17.234480663200245,5.188095639314137
1263,535425060,20,3,76.0,11355,0,3,4,4,4,1,9,7,7,1,1.0,7,7,1958,2001,2,3,11,11,3.0,125.0,3,3,5,3.0,3.0,1.0,4.0,637.0,1.0,0.0,675.0,1312.0,5,5,1,5,1312,0,0,1312,0.0,0.0,1,1,3,1,3,6,8,1,4.0,5.0,1958.0,2.0,2.0,495.0,3.0,3.0,3,0,304,144,0,0,0,3.0,6500,4,2008,10,186000,12.133501952695338,17.50494309577012,5.269512944217916
1046,527451550,160,2,21.0,1680,0,4,4,4,5,1,26,7,7,4,2.0,5,5,1972,1972,2,8,11,11,3.0,356.0,3,3,5,3.0,3.0,1.0,3.0,350.0,1.0,0.0,280.0,630.0,5,3,1,5,630,672,0,1302,0.0,0.0,2,1,3,1,3,6,8,0,0.0,1.0,1972.0,1.0,1.0,264.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0,12,2008,10,111750,11.624019512475815,16.769915305845405,5.048247531803974
47,528176010,20,3,110.0,14300,0,4,2,4,5,2,10,7,7,1,1.0,9,5,2003,2004,4,8,3,3,3.0,1095.0,5,3,4,5.0,3.0,4.0,6.0,1373.0,1.0,0.0,1473.0,2846.0,5,5,1,5,2696,0,0,2696,1.0,0.0,2,1,3,1,5,10,8,2,4.0,5.0,2003.0,3.0,3.0,958.0,3.0,3.0,3,220,150,0,0,0,0,0.0,0,6,2010,10,500000,13.122363377404328,18.931568569324174,5.698970004336019
1424,906378190,60,3,65.0,10616,0,3,4,4,5,1,23,7,7,1,2.0,7,5,2007,2007,2,8,3,3,0.0,0.0,4,3,4,4.0,3.0,1.0,1.0,0.0,1.0,0.0,628.0,628.0,5,5,1,5,628,728,0,1356,0.0,0.0,2,1,3,1,4,6,8,1,4.0,3.0,2007.0,3.0,2.0,484.0,3.0,3.0,3,100,24,0,0,0,0,0.0,0,3,2008,7,177439,12.086382166860469,17.436963614418403,5.2490490812413695
429,528108070,60,3,96.0,11308,0,3,4,4,5,1,10,7,7,1,2.0,9,5,2008,2008,2,8,3,3,1.0,154.0,5,3,4,5.0,3.0,3.0,6.0,936.0,1.0,0.0,168.0,1104.0,5,5,1,5,1130,1054,0,2184,1.0,0.0,2,1,3,1,5,10,8,1,4.0,5.0,2008.0,3.0,3.0,836.0,3.0,3.0,3,0,102,0,0,0,0,0.0,0,7,2009,10,335000,12.721885810807203,18.35380157000722,5.525044807036846
1031,527359070,60,3,80.0,10480,0,4,4,4,5,1,9,7,7,1,2.0,7,6,1976,1976,4,8,7,7,3.0,660.0,3,3,5,3.0,3.0,1.0,5.0,403.0,1.0,0.0,400.0,803.0,5,3,1,5,1098,866,0,1964,0.0,0.0,2,1,4,1,3,8,8,1,4.0,5.0,1976.0,2.0,2.0,483.0,3.0,3.0,3,0,69,0,0,0,0,0.0,0,9,2008,10,205000,12.230765258120545,17.645264384167533,5.311753861055754
1635,527184110,120,3,35.0,5118,0,3,2,4,5,1,3,7,7,5,1.0,8,5,1990,1990,2,8,12,12,0.0,0.0,4,3,4,4.0,3.0,4.0,6.0,926.0,1.0,0.0,386.0,1312.0,5,4,1,5,1321,0,0,1321,1.0,0.0,1,0,1,1,4,4,8,1,3.0,5.0,1990.0,2.0,2.0,484.0,3.0,3.0,3,0,64,140,0,0,0,0.0,0,8,2007,10,212000,12.26434155365415,17.693704739225286,5.326335860928752
